Zone_ID,Mean_LST,Mean_Predicted_LST,Max_LST,Mean_NDVI,Mean_NDBI,Mean_Population,Point_Count,Very_High_Hotspot_Count,Zone_Latitude,Zone_Longitude,Hotspot_Percentage,Hotspot_Priority
14_2,42.67247072972975,42.344765,47.80887719000003,0.2361763590833611,0.009050431243293688,11.421311797322454,37,1,20.013788246210165,75.19426078817037,2.7,Standard
11_1,42.66164066000002,42.422146,46.57668097999999,0.2880420418979775,-0.009381325772301675,1.3174997287638046,34,3,19.953008944536037,75.17203098278048,8.82,Standard
0_8,42.59776389800002,41.362804,48.82744715000001,0.2570586120892475,-0.024007431622974407,3.4551761729376658,35,5,19.732937498530248,75.3139213889352,14.29,Standard
15_9,42.59175794857144,42.774036,48.55229654000004,0.24869885283000034,0.04946702542968879,1.8901191836311704,21,6,20.033833796116134,75.33317280315325,28.57,Standard
5_0,42.49898312000005,42.71167,42.49898312000005,0.1881561238223418,0.0723967636860355,1.5659669637680054,1,0,19.841369232111752,75.16109903812296,0.0,Standard
11_7,42.493205038571446,42.532608,49.06499954000003,0.2734230969919585,-0.03600960566707558,6.078742129462106,21,4,19.954215546387235,75.29080890346196,19.05,Standard
2_6,42.46407048714288,41.863544,46.08961313000003,0.27477854650072275,0.0034527757370715856,3.8402674879346574,21,1,19.773188103565502,75.27203026569778,4.76,Standard
12_0,42.46045271272729,42.749462,45.800790440000014,0.282385547699798,0.026726196193435584,1.1275675974108956,22,0,19.970680342026537,75.1551428491067,0.0,Standard
7_13,42.422463575483896,42.890987,47.67557441000002,0.2803993931262182,-0.011287423359287306,39.794664075297696,31,3,19.873060164197774,75.41102692382849,9.68,Standard
6_14,42.39005886500002,42.866783,47.64310322000006,0.2966740207963348,-0.028366141043578305,11.219826600130867,34,2,19.851254665523832,75.43029986792408,5.88,Standard
12_13,42.36873214357144,42.837616,47.99686829000001,0.23968224149857206,0.12320862430325152,2.2842559473855153,28,3,19.973131985918712,75.41238965446803,10.71,Standard
15_1,42.367029558421066,42.410816,47.66873837000003,0.32009227101025695,-0.008643175818501304,8.820001915881509,38,3,20.030273586194227,75.1699609578006,7.89,Standard
13_12,42.345898549250016,43.241497,47.791787090000014,0.2447151091519999,0.08613230977701983,2.5088409394025804,40,2,19.991938494774747,75.39273634287332,5.0,Standard
5_17,42.31000804454548,42.89859,45.25561625,0.31854055180362506,-0.020393792246422404,3.4085762211770723,33,0,19.833084978032737,75.49209699476015,0.0,Standard
9_1,42.29893657108111,42.52847,45.96143738000001,0.2773612699807805,-0.031630853764624225,1.4276965308833767,37,0,19.913136371106326,75.1735757073143,0.0,Standard
0_9,42.216711635000024,41.994366,47.21243270000002,0.26404952046667823,-0.01269011400074139,1.6203542053699493,24,2,19.734630274976357,75.33331601412671,8.33,Standard
9_21,42.2129038407895,42.98854,49.88703335000002,0.2648936536508514,-0.0175739951095,3.0364307604337992,38,6,19.914418348123217,75.57127653130978,15.79,Standard
0_5,42.19700105300001,42.085255,46.590353059999984,0.26275956354508495,-0.023301514544399195,1.4105842530727386,20,2,19.734700457684216,75.25057742632364,10.0,Standard
2_16,42.183691616585385,43.19346,47.373079640000014,0.30035767358421944,0.0067285291540296315,5.7353639660812,41,1,19.773863834968395,75.47198555446728,2.44,Standard
6_8,42.17050134500001,42.379173,46.81765139000004,0.21995511310563337,0.02660318328241906,83.57383610220516,34,2,19.85280250817476,75.30993149515686,5.88,Standard
6_7,42.132703686451634,42.303257,46.626242270000034,0.259069603222413,0.013930869299601429,38.83220989473404,31,1,19.854995715699445,75.29299752279343,3.23,Standard
5_15,42.07470760516131,42.13453,45.50171369000003,0.3042939870800001,-0.04950596439524309,5.570989662601102,31,0,19.835311272815158,75.45204973763529,0.0,Standard
11_12,42.068752059714306,42.961987,47.66019332000002,0.25900271489249277,0.003400973395084386,4.615189416067941,35,6,19.951525121011446,75.39303467973025,17.14,Standard
7_6,42.06330343275864,42.490833,48.77104982000003,0.25854378932613065,0.014572011540604467,11.234674568833976,29,5,19.873200581931947,75.27052733232843,17.24,Standard
6_10,42.049000787000026,42.258778,43.92087944000002,0.1537271538092476,0.04300545793468814,132.77943353652955,40,0,19.853566672850498,75.350469781648,0.0,Standard
14_7,41.99489353040001,42.00969,46.78688921000003,0.28249596365783675,0.0007404562950330284,1.3165940380096435,25,1,20.012626738271745,75.29146577668321,4.0,Standard
0_4,41.97638585157897,41.598934,46.02467075000004,0.30677519386056895,-0.04283548922305314,1.5721884369850159,38,1,19.731553127483963,75.2321195630575,2.63,Standard
15_12,41.932984326666684,43.25678,46.26564116000003,0.2264881995994571,0.07301231769226245,2.93231588822824,27,1,20.0325014991662,75.39175700154075,3.7,Standard
8_22,41.89912061000004,44.022186,42.64595798000005,0.24290907934155795,-0.0029225213340697484,2.767751932144165,2,0,19.897714598153478,75.58377405974437,0.0,Standard
0_2,41.896841930000015,41.55286,42.42036866000001,0.3857713234882197,-0.09303059425508377,1.1090654929478962,3,0,19.738861100280122,75.20094049153658,0.0,Standard
10_12,41.88321732250002,42.37017,48.229293650000045,0.288244162527692,-0.006301003094939257,5.8597878615061445,36,3,19.934933863329874,75.39138564249815,8.33,Standard
7_11,41.80746070700002,41.738125,45.21460001000003,0.17776509618122907,0.034000946985952865,166.6825424194336,30,0,19.87380483870405,75.37263118049279,0.0,Standard
9_10,41.78723742200002,42.105614,45.50171369000003,0.1575908287681358,0.03536375916971162,127.96967709859213,30,0,19.912570925261598,75.35430126217197,0.0,Standard
13_2,41.78500284548389,42.374523,46.54591879999998,0.24343041137140728,-0.0018920737645559038,8.453674670188658,31,1,19.993932904146373,75.19082966875658,3.23,Standard
8_10,41.750667687297316,41.80417,48.76934081000002,0.18293154512469673,0.03090095912900218,158.789687491752,37,1,19.893668119660195,75.3512900396849,2.7,Standard
7_2,41.711243444000026,43.19208,44.77709345000005,0.23624481434742522,0.022409342730004767,3.1895655155181886,30,0,19.873107500549796,75.19125964695041,0.0,Standard
10_13,41.70845206100002,42.172485,44.968502570000055,0.2794468070695771,-0.029173855354635347,4.4297460873921715,30,0,19.93201697254474,75.41254797014545,0.0,Standard
11_10,41.69583836789475,42.10193,48.64629209000003,0.2718642146340501,-0.015120154507576226,16.133982645837886,38,6,19.952816146536524,75.35187350084942,15.79,Standard
7_9,41.69150178909092,41.77595,44.38060313000005,0.16734612841900529,0.04041567413300104,176.59317848899147,33,0,19.87385190175263,75.33250580214688,0.0,Standard
15_13,41.68857057800002,42.726967,46.932155060000014,0.2799756529581436,0.015727476182041462,3.466917904218038,30,3,20.033932257295298,75.41287805172179,10.0,Standard
10_2,41.66620696142859,42.538162,46.682639600000016,0.25433692166490807,-0.006440531144442401,2.2267680883407595,35,3,19.932387219681758,75.19082240842324,8.57,Standard
3_14,41.647301701739146,42.22479,47.37478865000003,0.31791417246348674,-0.021315965261874962,3.1863536731056543,23,6,19.791928712619566,75.43107407736204,26.09,Standard
6_13,41.59116803387098,42.25537,49.40851055000002,0.349885506733563,-0.0452779198451611,15.58619228486092,31,3,19.853865385477906,75.41148402756093,9.68,Standard
9_3,41.556712187096785,42.622414,45.62818043000004,0.30278756781323607,-0.04265816355688133,4.889663653988992,31,0,19.91446497433454,75.21232572444809,0.0,Standard
15_14,41.53698139100002,42.84838,46.37843582000005,0.2722158369445975,0.018008008489266345,2.5109643936157227,30,1,20.03300257613624,75.43341147763294,3.33,Standard
5_7,41.511175340000015,42.32649,44.79076553000005,0.23944481386840136,0.014462721787282362,30.22520994257044,27,0,19.831464662372515,75.29274537378988,0.0,Standard
1_5,41.50043299142859,41.43725,45.22485406999999,0.27880277726415376,-0.019152116171150268,2.279076738016946,28,0,19.753910516934532,75.25266521462217,0.0,Standard
13_3,41.49981042350002,41.647594,46.510029590000045,0.24566832272080436,-0.03426719263886492,2.6197327941656114,40,3,19.992308052058384,75.2112426986537,7.5,Standard
9_11,41.4261373596552,42.309948,45.58203716000003,0.25900761639931286,-0.019690296238224145,24.630747482694428,29,0,19.914254244325427,75.37303403902068,0.0,Standard
10_0,41.42166016756759,42.16395,45.18725585000004,0.2549060873426662,-0.014709194979297919,1.452858170947513,37,0,19.93198185041705,75.15425543265988,0.0,Standard
13_4,41.41521183909094,41.85431,46.91506496,0.2244495471828045,-0.02351987775403848,1.7402355454184792,33,2,19.992502343552033,75.23012416515368,6.06,Standard
4_4,41.40240906071431,41.501137,44.63695462999999,0.23186816567198232,0.03235372386608245,25.80467711176191,28,0,19.81151948093679,75.23264992592269,0.0,Standard
8_9,41.39906428400002,41.618843,44.64379067000005,0.23069331861336567,0.006613072404003046,129.07547264099122,40,0,19.89406075054815,75.32954168016194,0.0,Standard
10_1,41.33269772900001,41.880127,44.47801670000001,0.2937784757947466,-0.03970440190628802,1.2863998810450237,30,0,19.933225419642593,75.17293383305262,0.0,Standard
15_7,41.32964050000002,41.56409,46.31691146000003,0.2762188150595893,-0.013061215321077915,1.4563060248339619,27,2,20.03292132692709,75.29179000003465,7.41,Standard
15_4,41.27800940900001,41.737175,47.25003092000003,0.2949896944266341,-0.02953433287449568,3.064735492070516,30,3,20.030863674839296,75.23224888482123,10.0,Standard
5_4,41.27170031375002,41.955013,45.40259111,0.22713378772879736,0.05404467249449844,37.634375154972076,16,0,19.8346022525893,75.22865538918388,0.0,Standard
7_10,41.24260944500002,41.37618,44.37718511000003,0.22021484795887247,0.01508153585699595,168.28962438246782,34,0,19.873351466019766,75.35266912437584,0.0,Standard
4_16,41.23903258760002,41.93538,45.525639830000046,0.305531568166905,-0.02279448494441412,5.24845871925354,25,0,19.813475286283083,75.4732605197938,0.0,Standard
11_0,41.10547122695654,41.904915,45.373537940000006,0.31591711491364516,-0.030015806188484463,1.651508357213891,23,0,19.95560933561942,75.15400103452815,0.0,Standard
5_5,40.996718356052654,41.061737,44.16184985000001,0.2901127976844002,-0.02579880742571491,49.32436616797196,38,0,19.834491317740788,75.24981096724333,0.0,Standard
15_8,40.975827957500016,41.35236,48.20707651999999,0.27949601783529915,0.006829749666286893,1.872248152891795,24,1,20.034938687844754,75.31215871641707,4.17,Standard
12_10,40.94160891636365,41.800743,46.84328654000001,0.2904093786263248,-0.03805139516103095,9.728920091282237,22,1,19.972720079518375,75.35285214694414,4.55,Standard
9_2,40.905879054615404,41.797092,46.41432502999999,0.2975588820972191,-0.05869371104258046,2.097170142027048,39,1,19.912811081699882,75.19237247071517,2.56,Standard
4_1,40.86289088000002,41.36652,43.96873172000005,0.2349652443490651,-0.035645384305195024,1.6752722925610013,9,0,19.816657079677846,75.17567063275447,0.0,Standard
7_8,40.85389933189192,41.218685,44.46434462000002,0.30557616501475116,-0.008857883504282618,112.58150105863004,37,0,19.872824296520072,75.31252578927617,0.0,Standard
9_19,40.785217613913076,41.954468,47.52689054000001,0.2918972270186552,-0.03628970349704248,3.4803034740945566,23,2,19.913333564914865,75.53229767967365,8.7,Standard
2_5,40.681166150000024,41.11021,43.775613590000034,0.2573798655251724,0.004786614518277431,1.906692263407585,39,0,19.774172503826275,75.2527822104484,0.0,Standard
1_9,40.67724419115387,41.111145,42.748498580000046,0.301090994810987,-0.05400937398873655,2.071603380716764,26,0,19.752489757485254,75.33137131735351,0.0,Standard
8_2,40.64758817257146,42.314465,45.32397665000002,0.26299184319907287,-0.03250481013838625,4.319215890339443,35,0,19.893121364147806,75.190447055055,0.0,Standard
6_1,40.600470203461555,41.458755,43.64401982000004,0.25555158938923167,-0.012201257445021403,2.3109224988864017,26,0,19.85573215930748,75.17198110112949,0.0,Standard
3_2,40.58764532500002,40.647945,45.50342269999999,0.3169483339381304,-0.05214279424917599,2.3298462794886694,36,0,19.793479139745507,75.19274512236672,0.0,Standard
3_6,40.56190573550002,40.72676,45.110350400000016,0.3218491527223688,-0.024374572794896705,4.266342383623123,40,0,19.793219137213836,75.27181697059112,0.0,Standard
13_6,40.52929568843753,41.112476,47.79007808000006,0.33294093511705186,-0.037430312377301156,1.4467087425291538,32,1,19.994223223348403,75.27251258332552,3.12,Standard
5_2,40.494107237272736,40.613865,44.09690747000002,0.26350448414984934,-0.01835894115730816,16.957282940546673,33,0,19.83336579170042,75.19155563351043,0.0,Standard
5_1,40.47561885636366,40.68602,43.36374218000003,0.2964720220926537,-0.05010616631821201,2.1914967840368096,33,0,19.832722277668342,75.17283004736244,0.0,Standard
13_0,40.35690998600002,41.400917,45.49487765000004,0.28029171635793765,0.009690854924156144,1.2537914544343949,20,0,19.99093668664819,75.15239215869411,0.0,Standard
5_3,40.342026738043494,41.031673,44.53954106000003,0.2372912218348492,0.003476038990668963,19.699160752089128,46,0,19.833320580837775,75.21339824740342,0.0,Standard
15_0,40.30262043500002,41.528973,44.14988678000003,0.35036927011475827,-0.1072015945153987,8.083488504091898,18,0,20.031407569163,75.15568877978643,0.0,Standard
6_2,40.246157373846174,40.75356,46.93899110000001,0.2781686462164104,-0.0404240079368355,7.869349442995512,39,1,19.851907025060836,75.19083003948889,2.56,Standard
10_11,40.23638534230771,41.388714,43.93113349999999,0.31457158773297933,-0.04369419730900582,7.003140266125019,26,0,19.933860850308402,75.37345037496203,0.0,Standard
14_1,40.186086167096796,41.154903,46.21266185000002,0.32880145104484093,-0.04107325381097559,9.036142741480182,31,1,20.014003430302733,75.17277606333589,3.23,Standard
4_18,40.170884247500005,40.92011,42.44600380999998,0.34651677878393977,-0.0612469002794893,3.8159666061401367,8,0,19.817807660635406,75.51263686696035,0.0,Standard
3_3,40.15107322368423,40.52577,44.77025741,0.2897911240846806,-0.01915765552220996,7.172249580684461,38,0,19.794657508424077,75.21157437030996,0.0,Standard
11_2,40.13511156090911,40.97455,46.750999999999976,0.35139653211337335,-0.05119714761682637,1.6558042909159805,33,2,19.953495231663585,75.19216298357418,6.06,Standard
0_3,40.04759816500002,40.11526,45.40259111,0.3475788918385955,-0.10880668183412917,1.9169315927558475,36,0,19.73301612092491,75.21288072092135,0.0,Standard
4_6,39.96688761153848,40.706566,44.173812920000046,0.30611990838749387,-0.035454124379162344,9.144349483343271,26,0,19.81504249071058,75.27231426803556,0.0,Standard
10_9,39.948926573750015,40.289917,49.83405404000001,0.29596669390585323,-0.07556265552075511,11.75062781572342,16,2,19.934463179175616,75.33149953692485,12.5,Standard
15_5,39.851266511923086,40.27703,45.89991301999999,0.2608544174192955,-0.025824584105347152,4.41053228194897,26,0,20.03313895873611,75.25123049163541,0.0,Standard
3_18,39.78976281028573,40.428875,45.65039755999999,0.4119885722227372,-0.10540577777961627,4.108480317252023,35,0,19.792689125575674,75.51139576242244,0.0,Standard
10_10,39.7117263783784,40.93273,43.68674507000003,0.23498925033819135,-0.006732256173054592,20.21150965303988,37,0,19.933899850094598,75.35224361958493,0.0,Standard
14_4,39.66120148068967,40.825966,48.01908542000001,0.2891496198538065,-0.019787125428074766,2.074184064207406,29,1,20.012790687797846,75.23208183474176,3.45,Standard
5_6,39.62208451485716,40.010628,43.37741426000002,0.33741539439988927,-0.07003849655338586,13.461041791098458,35,0,19.835011986890674,75.27063132421938,0.0,Standard
14_5,39.54587713666669,39.89893,45.25561625,0.30666057691504844,-0.06639541056489266,2.9306287191532276,27,0,20.014295078649827,75.25196105236756,0.0,Standard
3_5,39.50414415500001,39.950527,44.57543027000003,0.2989502437106909,-0.0424525373563987,3.708592744434581,34,0,19.79388351647499,75.25099416870508,0.0,Standard
2_3,39.48726646516132,39.51498,44.78905652000003,0.36115229742576443,-0.11439800768365617,5.346361960134199,31,0,19.77340525637946,75.21064301767605,0.0,Standard
3_17,39.47149177720932,40.156967,43.12960781000004,0.4211551287455891,-0.11562417225217596,6.962234402811805,43,0,19.793192546562917,75.49304775910227,0.0,Standard
15_10,39.452180807272754,40.455563,46.70485673000002,0.29256268732628793,-0.007543591943781102,4.093173782030742,33,1,20.033218236238696,75.35341320230533,3.03,Standard
4_2,39.431611760000024,40.173325,45.01635485000003,0.2937315577656201,-0.04494963506198059,3.736952273284688,34,0,19.814239470472124,75.19097225546608,0.0,Standard
1_4,39.40774654727275,39.57983,43.56369634999999,0.3950334944228012,-0.0996903224723021,2.6023349220102485,33,0,19.753886598996303,75.23155446767728,0.0,Standard
14_3,39.34244165000002,40.22609,42.52120024999999,0.27926443792902617,-0.073043258840877,3.0398566722869873,22,0,20.01329363654493,75.21146831979262,0.0,Standard
9_20,39.20157039714288,40.511818,42.406696580000016,0.326401655982215,-0.06742842654113256,3.3432087217058455,14,0,19.91403628293086,75.55264455143534,0.0,Standard
1_3,39.04913755600003,39.42098,42.59468767999999,0.40860570773535204,-0.14248639089175777,1.7424916134940254,45,0,19.752882094041343,75.21223549289623,0.0,Standard
3_4,39.0387380680488,39.998394,43.26803762000003,0.2839021382626636,-0.026760338672609203,13.071478773907918,41,0,19.793476877802252,75.23251831708843,0.0,Standard
2_4,38.78193815818184,39.35741,43.28854574000002,0.34550438081683427,-0.07878094953093707,5.238478400490501,33,0,19.772689020808,75.23207525048585,0.0,Standard
4_5,38.60970361250003,39.408237,42.93478067000001,0.3283791252857309,-0.05627388726773975,8.645187124609947,32,0,19.813851960092848,75.2512352891024,0.0,Standard
4_17,38.60718757000002,41.015633,42.89205542000002,0.32865461342999286,-0.041409924825729166,4.033106459511651,18,0,19.816578447352587,75.48742079685849,0.0,Standard
4_3,38.288324282000026,39.21083,43.39792238000001,0.31431207722989535,-0.07071406277714425,6.781431889533996,30,0,19.81220354560187,75.21154943395779,0.0,Standard
14_0,38.1083135156522,39.55028,40.026045650000015,0.389393938529586,-0.1358488319668906,6.4718242209890615,23,0,20.013330717309227,75.154782711134,0.0,Standard
15_6,37.91707704500001,39.296566,42.480184010000016,0.30962624650993653,-0.07760495428891316,2.081797841717215,34,0,20.032889740437916,75.2734667444604,0.0,Standard
14_6,37.85404930454548,38.724716,41.85468635000001,0.3864444522419577,-0.09585783297845805,4.184277550740675,22,0,20.013431018047303,75.27107499569513,0.0,Standard
2_2,37.49059984454547,37.47325,46.16651858,0.2052990890463605,-0.060366241103754575,3.4686197114713266,33,1,19.77311920917334,75.193983829337,3.03,Standard
1_2,34.43316800750003,35.165066,40.81048124000006,0.16279688887632301,-0.07621868543762116,1.3812194963296254,12,0,19.755465766881155,75.19749716465957,0.0,Standard
